,brand_name,calories,carbohydrate,fat,fiber,food_name,food_type,measurement_description,metric_serving_amount,metric_serving_unit,number_of_units,protein,saturated_fat,serving_description,sugar,trans_fat
0,3 Musketeers,180.0,32.0,6.0,1.0,Coconut Bar,Brand,serving,1.500,oz,1.000,1.0,4.0,1 bar,28.0,0.0
1,3 Musketeers,170.0,20.0,9.0,0.0,Truffle Crisp Bar,Brand,serving,1.100,oz,1.000,2.0,6.0,2 bars,18.0,0.0
2,3 Musketeers,240.0,42.0,7.0,1.0,3 Musketeers Bar,Brand,serving,2.130,oz,1.000,1.0,5.0,1 bar,36.0,
3,3 Musketeers,100.0,17.0,3.0,0.0,3 Musketeers 100 Calorie Bar,Brand,serving,,,1.000,1.0,2.0,1 bar,15.0,0.0
4,3 Musketeers,260.0,46.0,8.0,1.0,Whipped Up Fluffy Chocolate Bar,Brand,serving,60.400,g,1.000,2.0,5.0,1 bar,40.0,
