,brand_name,calories,carbohydrate,fat,fiber,food_name,food_type,measurement_description,metric_serving_amount,metric_serving_unit,number_of_units,protein,saturated_fat,serving_description,sugar,trans_fat
0,Nestle,250.0,39.0,10.0,1.0,Butterfinger Bar,Brand,serving,54.000,g,1.000,3.0,5.0,1 bar,24.0,0.0
1,Nestle,300.0,35.0,17.0,1.0,Butterfinger Peanut Butter Crisp Bar,Brand,serving,57.000,g,1.000,3.0,13.0,1 package,25.0,0.0
