,brand_name,calories,carbohydrate,fat,fiber,food_name,food_type,measurement_description,metric_serving_amount,metric_serving_unit,number_of_units,protein,saturated_fat,serving_description,sugar,trans_fat
0,Peter Paul,230.0,29.0,13.0,3.0,Mounds Chocolate Bar,Brand,serving,1.750,oz,1.000,2.0,10.0,1 bar,21.0,
1,Peter Paul,230.0,27.0,13.0,2.0,Almond Joy Chocolate Bar (King Size),Brand,serving,59.000,g,1.000,2.0,8.0,1 bar,21.0,0.0
